account_id,week_number,week_date,logins,feature_events,support_tickets,churned_this_week
31,3,2026-06-27,13,6,0,False
31,4,2026-07-04,13,6,0,False
31,5,2026-07-11,10,4,0,False
31,6,2026-07-18,16,7,0,False
31,7,2026-07-25,14,6,0,False
31,8,2026-08-01,8,4,0,False
32,0,2025-11-29,2,7,0,False
32,1,2025-12-06,3,8,0,False
32,2,2025-12-13,2,6,0,False
32,3,2025-12-20,3,7,0,False
32,4,2025-12-27,2,7,0,False
32,5,2026-01-03,4,12,0,False
32,6,2026-01-10,2,5,0,False
32,7,2026-01-17,3,9,0,False
32,8,2026-01-24,3,9,0,False
32,9,2026-01-31,3,7,0,False
32,10,2026-02-07,1,4,0,False
32,11,2026-02-14,3,7,0,False
32,12,2026-02-21,2,5,0,False
32,13,2026-02-28,5,13,0,False
32,14,2026-03-07,3,7,0,False
32,15,2026-03-14,5,13,0,False
32,16,2026-03-21,3,8,0,False
32,17,2026-03-28,2,6,0,False
32,18,2026-04-04,4,11,0,False
32,19,2026-04-11,3,8,0,False
32,20,2026-04-18,5,15,0,False
32,21,2026-04-25,2,6,0,False
32,22,2026-05-02,4,11,0,False
32,23,2026-05-09,5,15,1,False
32,24,2026-05-16,3,7,0,False
32,25,2026-05-23,2,4,0,False
32,26,2026-05-30,3,9,0,False
32,27,2026-06-06,3,9,0,False
32,28,2026-06-13,2,6,0,False
32,29,2026-06-20,1,4,0,False
32,30,2026-06-27,4,10,0,False
32,31,2026-07-04,3,8,0,False
32,32,2026-07-11,3,8,0,False
32,33,2026-07-18,2,5,0,False
32,34,2026-07-25,3,7,1,False
32,35,2026-08-01,2,5,0,False
33,0,2026-05-30,7,5,0,False
33,1,2026-06-06,8,6,0,False
33,2,2026-06-13,8,6,0,False
33,3,2026-06-20,9,7,1,False
33,4,2026-06-27,14,10,0,False
33,5,2026-07-04,7,5,0,False
33,6,2026-07-11,5,4,0,False
33,7,2026-07-18,7,6,1,False
33,8,2026-07-25,13,10,0,False
33,9,2026-08-01,11,8,0,False
34,0,2026-07-11,8,5,0,False
34,1,2026-07-18,6,4,0,False
34,2,2026-07-25,8,5,0,False
34,3,2026-08-01,7,4,0,False
35,0,2025-10-04,4,1,0,False
35,1,2025-10-11,6,2,0,False
35,2,2025-10-18,7,2,0,False
35,3,2025-10-25,3,1,0,False
35,4,2025-11-01,10,3,0,False
35,5,2025-11-08,7,2,0,False
35,6,2025-11-15,6,2,0,False
35,7,2025-11-22,7,2,0,False
35,8,2025-11-29,5,1,1,False
35,9,2025-12-06,4,1,0,False
35,10,2025-12-13,12,3,0,False
35,11,2025-12-20,7,2,0,False
35,12,2025-12-27,3,1,0,False
35,13,2026-01-03,8,2,0,False
35,14,2026-01-10,5,1,0,False
35,15,2026-01-17,4,1,1,False
35,16,2026-01-24,4,1,0,False
35,17,2026-01-31,4,1,0,False
35,18,2026-02-07,5,1,0,False
35,19,2026-02-14,7,2,0,False
35,20,2026-02-21,5,1,0,False
35,21,2026-02-28,7,2,0,False
35,22,2026-03-07,6,2,0,False
35,23,2026-03-14,4,1,0,False
35,24,2026-03-21,6,2,0,False
35,25,2026-03-28,6,2,0,False
35,26,2026-04-04,7,2,0,False
35,27,2026-04-11,7,2,0,False
35,28,2026-04-18,8,2,0,False
35,29,2026-04-25,7,2,0,False
35,30,2026-05-02,6,2,0,False
35,31,2026-05-09,7,2,0,False
35,32,2026-05-16,5,1,0,False
35,33,2026-05-23,5,1,0,False
35,34,2026-05-30,9,2,0,False
35,35,2026-06-06,5,1,0,False
35,36,2026-06-13,4,1,0,False
35,37,2026-06-20,7,2,0,False
35,38,2026-06-27,5,1,0,False
35,39,2026-07-04,7,2,0,False
35,40,2026-07-11,8,2,0,False
35,41,2026-07-18,5,1,0,False
35,42,2026-07-25,7,2,0,False
35,43,2026-08-01,5,1,0,False
36,0,2026-05-09,3,1,0,False
36,1,2026-05-16,7,2,0,False
36,2,2026-05-23,6,2,0,False
36,3,2026-05-30,7,2,0,False
36,4,2026-06-06,5,2,0,False
36,5,2026-06-13,6,2,0,False
36,6,2026-06-20,3,1,0,False
36,7,2026-06-27,5,2,0,False
36,8,2026-07-04,3,1,0,False
36,9,2026-07-11,4,1,0,False
36,10,2026-07-18,2,1,0,False
36,11,2026-07-25,2,1,0,False
36,12,2026-08-01,5,2,0,False
37,0,2025-10-18,3,3,0,False
37,1,2025-10-25,5,5,1,False
37,2,2025-11-01,2,2,1,False
37,3,2025-11-08,2,2,1,False
37,4,2025-11-15,2,2,0,False
37,5,2025-11-22,2,2,0,False
37,6,2025-11-29,2,2,1,False
37,7,2025-12-06,1,1,0,False
37,8,2025-12-13,2,2,0,False
37,9,2025-12-20,2,2,0,False
37,10,2025-12-27,1,1,0,False
37,11,2026-01-03,2,2,0,False
37,12,2026-01-10,1,1,0,False
37,13,2026-01-17,2,2,0,False
37,14,2026-01-24,1,1,1,False
37,15,2026-01-31,1,1,0,False
37,16,2026-02-07,1,1,0,False
37,17,2026-02-14,1,1,0,True
38,0,2025-08-09,7,4,0,False
38,1,2025-08-16,3,2,0,False
38,2,2025-08-23,4,2,0,False
38,3,2025-08-30,3,2,0,False
38,4,2025-09-06,3,2,0,False
38,5,2025-09-13,3,2,0,False
38,6,2025-09-20,6,4,0,False
38,7,2025-09-27,2,1,0,False
38,8,2025-10-04,8,5,0,False
38,9,2025-10-11,3,2,0,False
38,10,2025-10-18,3,2,0,False
38,11,2025-10-25,3,2,0,False
38,12,2025-11-01,2,1,0,False
38,13,2025-11-08,3,2,0,False
38,14,2025-11-15,4,3,1,False
38,15,2025-11-22,2,2,0,False
38,16,2025-11-29,2,1,1,False
38,17,2025-12-06,6,4,0,False
38,18,2025-12-13,4,3,0,False
38,19,2025-12-20,3,2,0,False
38,20,2025-12-27,2,2,0,False
38,21,2026-01-03,4,3,0,False
38,22,2026-01-10,4,2,1,False
38,23,2026-01-17,3,2,0,False
38,24,2026-01-24,4,3,0,False
38,25,2026-01-31,3,2,0,False
38,26,2026-02-07,3,2,0,False
38,27,2026-02-14,3,2,0,False
38,28,2026-02-21,2,2,0,False
38,29,2026-02-28,2,1,0,False
38,30,2026-03-07,4,3,0,False
38,31,2026-03-14,2,2,2,False
38,32,2026-03-21,4,3,0,False
38,33,2026-03-28,2,1,0,False
38,34,2026-04-04,2,1,0,False
38,35,2026-04-11,2,1,0,False
38,36,2026-04-18,3,2,0,False
38,37,2026-04-25,5,3,0,False
38,38,2026-05-02,3,2,0,False
38,39,2026-05-09,2,1,0,False
38,40,2026-05-16,3,2,0,False
38,41,2026-05-23,4,2,0,False
38,42,2026-05-30,4,3,0,False
38,43,2026-06-06,2,2,0,False
38,44,2026-06-13,3,2,0,False
38,45,2026-06-20,4,3,0,False
38,46,2026-06-27,2,1,0,False
38,47,2026-07-04,3,2,0,False
38,48,2026-07-11,4,3,0,False
38,49,2026-07-18,4,3,0,False
38,50,2026-07-25,5,3,0,False
38,51,2026-08-01,4,2,0,False
39,0,2026-05-30,7,4,0,False
39,1,2026-06-06,9,5,0,False
39,2,2026-06-13,9,5,0,False
39,3,2026-06-20,6,3,0,False
39,4,2026-06-27,5,3,0,False
39,5,2026-07-04,6,3,0,False
39,6,2026-07-11,6,3,0,False
39,7,2026-07-18,5,3,0,False
39,8,2026-07-25,5,3,0,False
39,9,2026-08-01,9,5,0,False
40,0,2025-09-20,7,3,0,False
40,1,2025-09-27,6,2,0,False
40,2,2025-10-04,7,3,0,False
40,3,2025-10-11,5,2,0,False
40,4,2025-10-18,8,3,0,False
40,5,2025-10-25,6,3,0,False
40,6,2025-11-01,9,3,0,False
40,7,2025-11-08,10,4,0,False
40,8,2025-11-15,9,3,0,False
40,9,2025-11-22,7,3,0,False
40,10,2025-11-29,6,2,0,False
40,11,2025-12-06,6,2,0,False
40,12,2025-12-13,11,4,0,False
40,13,2025-12-20,9,3,0,False
40,14,2025-12-27,7,3,0,False
40,15,2026-01-03,9,4,0,False
40,16,2026-01-10,11,4,0,False
40,17,2026-01-17,6,3,0,False
40,18,2026-01-24,8,3,0,False
40,19,2026-01-31,9,3,0,False
40,20,2026-02-07,12,5,0,False
40,21,2026-02-14,7,3,0,False
40,22,2026-02-21,6,2,0,False
40,23,2026-02-28,9,3,0,False
40,24,2026-03-07,10,4,0,False
40,25,2026-03-14,8,3,0,False
40,26,2026-03-21,12,5,0,False
40,27,2026-03-28,7,3,0,False
40,28,2026-04-04,8,3,0,False
40,29,2026-04-11,5,2,0,False
40,30,2026-04-18,6,2,0,False
40,31,2026-04-25,6,3,0,False
40,32,2026-05-02,7,3,0,False
40,33,2026-05-09,5,2,0,False
40,34,2026-05-16,9,4,0,False
40,35,2026-05-23,6,2,0,False
40,36,2026-05-30,15,6,0,False
40,37,2026-06-06,6,3,0,False
40,38,2026-06-13,8,3,0,False
40,39,2026-06-20,8,3,0,False
40,40,2026-06-27,6,2,0,False
40,41,2026-07-04,7,3,0,False
40,42,2026-07-11,7,3,0,False
40,43,2026-07-18,10,4,0,False
40,44,2026-07-25,9,3,0,False
40,45,2026-08-01,9,4,0,False
41,0,2026-04-25,9,6,0,False
41,1,2026-05-02,13,9,0,False
41,2,2026-05-09,8,5,0,False
41,3,2026-05-16,11,7,0,False
41,4,2026-05-23,9,6,0,False
41,5,2026-05-30,5,3,0,False
41,6,2026-06-06,9,6,0,False
41,7,2026-06-13,14,10,1,False
41,8,2026-06-20,4,3,0,False
41,9,2026-06-27,8,6,0,False
41,10,2026-07-04,13,9,1,False
41,11,2026-07-11,8,6,0,False
41,12,2026-07-18,9,6,0,False
41,13,2026-07-25,6,4,0,False
41,14,2026-08-01,12,8,0,False
42,0,2026-03-07,4,2,0,False
42,1,2026-03-14,4,2,0,False
42,2,2026-03-21,8,3,0,False
42,3,2026-03-28,6,2,0,False
42,4,2026-04-04,7,3,0,False
42,5,2026-04-11,11,4,0,False
42,6,2026-04-18,8,3,0,False
42,7,2026-04-25,9,4,0,False
42,8,2026-05-02,6,3,0,False
42,9,2026-05-09,7,3,0,False
42,10,2026-05-16,7,3,0,False
42,11,2026-05-23,5,2,0,False
42,12,2026-05-30,8,3,0,False
42,13,2026-06-06,5,2,0,False
42,14,2026-06-13,8,3,1,False
42,15,2026-06-20,8,3,0,False
42,16,2026-06-27,8,3,0,False
42,17,2026-07-04,6,2,0,False
42,18,2026-07-11,8,3,0,False
42,19,2026-07-18,7,3,0,False
42,20,2026-07-25,5,2,0,False
42,21,2026-08-01,9,4,0,False
43,0,2026-01-31,10,14,0,False
43,1,2026-02-07,3,4,0,False
43,2,2026-02-14,2,3,0,False
43,3,2026-02-21,7,9,0,False
43,4,2026-02-28,2,3,0,False
43,5,2026-03-07,6,8,0,False
43,6,2026-03-14,3,4,0,False
43,7,2026-03-21,3,4,0,False
43,8,2026-03-28,5,7,0,False
43,9,2026-04-04,4,6,0,False
43,10,2026-04-11,2,3,0,False
43,11,2026-04-18,2,3,0,False
43,12,2026-04-25,4,5,0,False
43,13,2026-05-02,3,4,0,False
43,14,2026-05-09,4,6,0,False
43,15,2026-05-16,4,6,0,False
43,16,2026-05-23,3,4,0,False
43,17,2026-05-30,3,4,0,False
43,18,2026-06-06,4,5,0,False
43,19,2026-06-13,3,4,0,False
43,20,2026-06-20,4,5,0,False
43,21,2026-06-27,7,10,0,False
43,22,2026-07-04,4,5,0,False
43,23,2026-07-11,3,4,0,False
43,24,2026-07-18,7,9,0,False
43,25,2026-07-25,5,6,0,False
43,26,2026-08-01,3,4,0,False
44,0,2025-12-20,2,3,0,False
44,1,2025-12-27,4,5,0,False
44,2,2026-01-03,2,3,0,False
44,3,2026-01-10,7,9,0,False
44,4,2026-01-17,4,4,0,False
44,5,2026-01-24,5,6,0,False
44,6,2026-01-31,4,4,0,False
44,7,2026-02-07,4,5,0,False
44,8,2026-02-14,4,5,0,False
44,9,2026-02-21,4,5,0,False
44,10,2026-02-28,6,7,0,False
44,11,2026-03-07,7,8,0,False
44,12,2026-03-14,6,8,0,False
44,13,2026-03-21,11,13,0,False
44,14,2026-03-28,3,4,0,False
44,15,2026-04-04,4,5,0,False
44,16,2026-04-11,3,4,0,False
44,17,2026-04-18,6,7,0,False
44,18,2026-04-25,3,4,0,False
44,19,2026-05-02,6,7,0,False
44,20,2026-05-09,4,5,0,False
44,21,2026-05-16,4,5,0,False
44,22,2026-05-23,4,5,0,False
44,23,2026-05-30,3,3,0,False
44,24,2026-06-06,3,4,0,False
44,25,2026-06-13,4,5,0,False
44,26,2026-06-20,4,5,0,False
44,27,2026-06-27,3,4,0,False
44,28,2026-07-04,4,4,0,False
44,29,2026-07-11,5,6,0,False
44,30,2026-07-18,3,4,0,False
44,31,2026-07-25,2,3,0,False
44,32,2026-08-01,6,8,0,False
45,0,2026-08-01,5,6,0,False
46,0,2026-05-02,3,2,0,False
46,1,2026-05-09,6,4,0,False
46,2,2026-05-16,3,2,0,False
46,3,2026-05-23,5,3,0,False
46,4,2026-05-30,5,3,0,False
46,5,2026-06-06,5,4,0,False
46,6,2026-06-13,4,3,0,False
46,7,2026-06-20,7,5,0,False
46,8,2026-06-27,5,4,0,False
46,9,2026-07-04,4,3,0,False
46,10,2026-07-11,3,2,0,False
46,11,2026-07-18,4,3,0,False
46,12,2026-07-25,4,3,0,False
46,13,2026-08-01,3,2,0,False
47,0,2026-06-13,5,4,0,False
47,1,2026-06-20,6,5,0,False
47,2,2026-06-27,9,7,0,False
47,3,2026-07-04,5,4,0,False
47,4,2026-07-11,6,5,0,False
47,5,2026-07-18,12,10,0,False
47,6,2026-07-25,3,3,0,False
47,7,2026-08-01,6,5,0,False
48,0,2026-05-16,7,5,0,False
48,1,2026-05-23,9,6,0,False
48,2,2026-05-30,5,4,0,False
48,3,2026-06-06,6,4,0,False
48,4,2026-06-13,5,3,0,False
48,5,2026-06-20,6,4,0,False
48,6,2026-06-27,10,6,0,False
48,7,2026-07-04,9,6,0,False
48,8,2026-07-11,13,8,0,False
48,9,2026-07-18,12,7,0,False
48,10,2026-07-25,9,6,0,False
48,11,2026-08-01,8,5,0,False
49,0,2026-02-28,9,5,0,False
49,1,2026-03-07,5,3,0,False
49,2,2026-03-14,7,4,0,False
49,3,2026-03-21,3,2,0,False
49,4,2026-03-28,7,4,0,False
49,5,2026-04-04,4,2,0,False
49,6,2026-04-11,4,2,0,False
49,7,2026-04-18,5,3,0,False
49,8,2026-04-25,6,3,0,False
49,9,2026-05-02,11,6,0,False
49,10,2026-05-09,7,4,0,False
49,11,2026-05-16,5,3,1,False
49,12,2026-05-23,7,4,0,False
49,13,2026-05-30,6,3,0,False
49,14,2026-06-06,4,2,0,False
49,15,2026-06-13,4,2,0,False
49,16,2026-06-20,8,5,1,False
49,17,2026-06-27,6,3,0,False
49,18,2026-07-04,4,2,0,False
49,19,2026-07-11,7,4,0,False
49,20,2026-07-18,5,3,0,False
49,21,2026-07-25,5,3,0,False
49,22,2026-08-01,7,4,1,False
50,0,2025-09-13,5,7,1,False
50,1,2025-09-20,7,9,0,False
50,2,2025-09-27,5,6,0,False
50,3,2025-10-04,6,8,0,False
50,4,2025-10-11,5,6,0,False
50,5,2025-10-18,6,7,0,False
50,6,2025-10-25,5,6,0,False
50,7,2025-11-01,5,7,0,False
50,8,2025-11-08,8,11,0,False
50,9,2025-11-15,7,9,0,False
50,10,2025-11-22,5,6,0,False
50,11,2025-11-29,7,9,0,False
50,12,2025-12-06,5,7,1,False
50,13,2025-12-13,6,8,0,False
50,14,2025-12-20,4,5,0,False
50,15,2025-12-27,6,7,0,False
50,16,2026-01-03,3,4,0,False
50,17,2026-01-10,3,4,0,False
50,18,2026-01-17,3,3,0,False
50,19,2026-01-24,4,6,0,False
50,20,2026-01-31,5,7,0,False
50,21,2026-02-07,5,6,0,False
50,22,2026-02-14,3,4,0,False
50,23,2026-02-21,2,2,0,False
50,24,2026-02-28,3,3,0,False
50,25,2026-03-07,2,3,0,False
50,26,2026-03-14,3,4,0,False
50,27,2026-03-21,3,4,0,False
50,28,2026-03-28,3,4,0,False
50,29,2026-04-04,3,5,0,False
50,30,2026-04-11,6,8,0,False
50,31,2026-04-18,3,4,0,False
50,32,2026-04-25,3,4,0,False
50,33,2026-05-02,3,4,0,False
50,34,2026-05-09,2,3,0,False
50,35,2026-05-16,3,4,1,False
50,36,2026-05-23,5,7,1,False
50,37,2026-05-30,2,3,0,False
50,38,2026-06-06,3,4,0,False
50,39,2026-06-13,3,4,0,False
50,40,2026-06-20,2,3,1,False
50,41,2026-06-27,2,3,0,False
50,42,2026-07-04,2,3,0,False
50,43,2026-07-11,2,3,0,False
50,44,2026-07-18,3,5,0,False
50,45,2026-07-25,2,3,0,False
50,46,2026-08-01,3,4,0,False
51,0,2025-08-09,4,2,1,False
51,1,2025-08-16,4,2,0,False
51,2,2025-08-23,6,3,0,False
51,3,2025-08-30,5,3,2,False
51,4,2025-09-06,3,2,0,False
51,5,2025-09-13,4,2,0,False
51,6,2025-09-20,3,2,0,False
51,7,2025-09-27,3,2,0,False
51,8,2025-10-04,5,2,1,False
51,9,2025-10-11,3,2,0,False
51,10,2025-10-18,2,1,0,False
51,11,2025-10-25,3,2,0,False
51,12,2025-11-01,4,2,0,False
51,13,2025-11-08,3,2,0,False
51,14,2025-11-15,2,1,0,False
51,15,2025-11-22,4,2,0,False
51,16,2025-11-29,5,3,0,False
51,17,2025-12-06,3,2,0,False
51,18,2025-12-13,2,1,0,False
51,19,2025-12-20,2,1,1,False
51,20,2025-12-27,3,2,0,False
51,21,2026-01-03,2,1,0,False
51,22,2026-01-10,3,1,0,False
51,23,2026-01-17,2,1,1,False
51,24,2026-01-24,2,1,0,False
51,25,2026-01-31,2,1,0,False
51,26,2026-02-07,3,1,0,False
51,27,2026-02-14,4,2,0,False
51,28,2026-02-21,2,1,0,False
51,29,2026-02-28,1,1,1,False
51,30,2026-03-07,3,1,0,False
51,31,2026-03-14,2,1,0,False
51,32,2026-03-21,2,1,0,False
51,33,2026-03-28,1,0,0,False
51,34,2026-04-04,2,1,2,False
51,35,2026-04-11,2,1,0,False
51,36,2026-04-18,2,1,0,False
51,37,2026-04-25,2,1,0,False
51,38,2026-05-02,1,1,0,False
51,39,2026-05-09,1,1,1,False
51,40,2026-05-16,2,1,0,False
51,41,2026-05-23,2,1,0,False
51,42,2026-05-30,2,1,1,False
51,43,2026-06-06,1,0,0,False
51,44,2026-06-13,1,1,0,False
51,45,2026-06-20,2,1,0,False
51,46,2026-06-27,1,1,0,False
51,47,2026-07-04,2,1,0,False
51,48,2026-07-11,2,1,1,False
51,49,2026-07-18,2,1,0,False
51,50,2026-07-25,2,1,0,False
51,51,2026-08-01,1,1,0,False
52,0,2025-12-27,8,7,0,False
52,1,2026-01-03,5,4,0,False
52,2,2026-01-10,10,8,0,False
52,3,2026-01-17,4,3,1,False
52,4,2026-01-24,2,2,1,False
52,5,2026-01-31,6,5,0,False
52,6,2026-02-07,5,4,0,False
52,7,2026-02-14,6,5,0,False
52,8,2026-02-21,5,4,0,False
52,9,2026-02-28,6,5,0,False
52,10,2026-03-07,3,3,0,False
52,11,2026-03-14,3,2,0,False
52,12,2026-03-21,3,2,0,False
52,13,2026-03-28,3,2,0,False
52,14,2026-04-04,3,2,0,False
52,15,2026-04-11,3,3,1,False
52,16,2026-04-18,5,4,0,False
52,17,2026-04-25,4,3,1,False
52,18,2026-05-02,3,2,0,False
52,19,2026-05-09,3,3,0,False
52,20,2026-05-16,5,4,0,False
52,21,2026-05-23,3,2,0,False
52,22,2026-05-30,3,2,0,False
52,23,2026-06-06,3,3,0,False
52,24,2026-06-13,2,2,0,False
52,25,2026-06-20,3,2,0,False
52,26,2026-06-27,2,2,2,False
52,27,2026-07-04,4,3,1,False
52,28,2026-07-11,1,1,0,False
52,29,2026-07-18,3,2,0,False
52,30,2026-07-25,3,2,1,False
52,31,2026-08-01,3,3,0,False
53,0,2026-02-28,3,9,0,False
53,1,2026-03-07,3,9,0,False
53,2,2026-03-14,2,7,0,False
53,3,2026-03-21,3,10,0,False
53,4,2026-03-28,5,15,0,False
53,5,2026-04-04,4,12,0,False
53,6,2026-04-11,3,10,0,False
53,7,2026-04-18,4,13,0,False
53,8,2026-04-25,5,15,0,False
53,9,2026-05-02,4,14,0,False
53,10,2026-05-09,2,6,0,False
53,11,2026-05-16,4,13,0,False
53,12,2026-05-23,4,12,0,False
53,13,2026-05-30,3,8,0,False
53,14,2026-06-06,4,12,0,False
53,15,2026-06-13,5,15,0,False
53,16,2026-06-20,3,9,0,False
53,17,2026-06-27,5,14,0,False
53,18,2026-07-04,4,12,0,False
53,19,2026-07-11,2,5,0,False
53,20,2026-07-18,3,11,0,False
53,21,2026-07-25,4,12,0,False
53,22,2026-08-01,3,10,0,False
54,0,2026-05-09,7,3,0,False
54,1,2026-05-16,14,7,0,False
54,2,2026-05-23,6,3,0,False
54,3,2026-05-30,6,3,0,False
54,4,2026-06-06,9,4,0,False
54,5,2026-06-13,7,3,0,False
54,6,2026-06-20,7,3,0,False
54,7,2026-06-27,7,3,0,False
54,8,2026-07-04,9,4,0,False
54,9,2026-07-11,5,2,0,False
54,10,2026-07-18,9,4,0,False
54,11,2026-07-25,8,4,0,False
54,12,2026-08-01,12,6,0,False
55,0,2026-05-23,6,6,0,False
55,1,2026-05-30,16,16,0,False
55,2,2026-06-06,11,11,0,False
55,3,2026-06-13,7,8,0,False
55,4,2026-06-20,9,9,0,False
55,5,2026-06-27,11,11,0,False
55,6,2026-07-04,3,3,0,False
55,7,2026-07-11,8,8,0,False
55,8,2026-07-18,8,8,0,False
55,9,2026-07-25,4,5,0,False
55,10,2026-08-01,7,7,0,False
56,0,2025-10-25,12,3,0,False
56,1,2025-11-01,7,2,0,False
56,2,2025-11-08,11,2,0,False
56,3,2025-11-15,13,3,0,False
56,4,2025-11-22,4,1,0,False
56,5,2025-11-29,11,2,0,False
56,6,2025-12-06,9,2,0,False
56,7,2025-12-13,14,3,0,False
56,8,2025-12-20,10,2,0,False
56,9,2025-12-27,13,3,0,False
56,10,2026-01-03,11,2,0,False
56,11,2026-01-10,10,2,0,False
56,12,2026-01-17,20,4,0,False
56,13,2026-01-24,9,2,0,False
56,14,2026-01-31,11,2,0,False
56,15,2026-02-07,11,2,0,False
56,16,2026-02-14,12,3,0,False
56,17,2026-02-21,20,4,0,False
56,18,2026-02-28,13,3,0,False
56,19,2026-03-07,10,2,0,False
56,20,2026-03-14,17,4,0,False
56,21,2026-03-21,14,3,0,False
56,22,2026-03-28,10,2,0,False
56,23,2026-04-04,16,4,0,False
56,24,2026-04-11,8,2,0,False
56,25,2026-04-18,8,2,0,False
56,26,2026-04-25,7,2,0,False
56,27,2026-05-02,6,1,0,False
56,28,2026-05-09,16,3,0,False
56,29,2026-05-16,12,3,0,False
56,30,2026-05-23,7,2,0,False
56,31,2026-05-30,11,2,0,False
56,32,2026-06-06,15,3,0,False
56,33,2026-06-13,9,2,0,False
56,34,2026-06-20,10,2,0,False
56,35,2026-06-27,21,4,0,False
56,36,2026-07-04,10,2,0,False
56,37,2026-07-11,7,2,0,False
56,38,2026-07-18,10,2,0,False
56,39,2026-07-25,7,2,0,False
56,40,2026-08-01,14,3,0,False
57,0,2026-02-21,4,4,0,False
57,1,2026-02-28,4,4,0,False
57,2,2026-03-07,4,5,0,False
57,3,2026-03-14,3,3,0,False
57,4,2026-03-21,3,4,0,False
57,5,2026-03-28,5,5,0,False
57,6,2026-04-04,3,3,0,False
57,7,2026-04-11,4,5,0,False
57,8,2026-04-18,4,4,0,False
57,9,2026-04-25,4,4,0,False
57,10,2026-05-02,6,7,0,False
57,11,2026-05-09,6,6,0,False
57,12,2026-05-16,3,3,0,False
57,13,2026-05-23,3,3,0,False
57,14,2026-05-30,4,4,0,False
57,15,2026-06-06,6,6,0,False
57,16,2026-06-13,3,4,0,False
57,17,2026-06-20,4,4,0,False
57,18,2026-06-27,4,5,0,False
57,19,2026-07-04,6,6,0,False
57,20,2026-07-11,3,3,0,False
57,21,2026-07-18,4,4,0,False
57,22,2026-07-25,5,5,0,False
57,23,2026-08-01,3,3,0,False
58,0,2025-10-11,6,1,0,False
58,1,2025-10-18,9,2,0,False
58,2,2025-10-25,8,2,0,False
58,3,2025-11-01,4,1,1,False
58,4,2025-11-08,9,2,0,False
58,5,2025-11-15,10,2,0,False
58,6,2025-11-22,8,2,0,False
58,7,2025-11-29,11,2,0,False
58,8,2025-12-06,6,1,0,False
58,9,2025-12-13,7,2,0,False
58,10,2025-12-20,8,2,0,False
58,11,2025-12-27,7,2,0,False
58,12,2026-01-03,6,1,0,False
58,13,2026-01-10,6,1,0,False
58,14,2026-01-17,10,2,0,False
58,15,2026-01-24,6,1,0,False
58,16,2026-01-31,9,2,0,False
58,17,2026-02-07,6,1,1,False
58,18,2026-02-14,12,3,0,False
58,19,2026-02-21,3,1,0,False
58,20,2026-02-28,5,1,0,False
58,21,2026-03-07,8,2,0,False
58,22,2026-03-14,5,1,0,False
58,23,2026-03-21,7,1,0,False
58,24,2026-03-28,5,1,0,False
58,25,2026-04-04,7,2,0,False
58,26,2026-04-11,4,1,0,False
58,27,2026-04-18,3,1,0,False
58,28,2026-04-25,5,1,0,False
58,29,2026-05-02,8,2,0,False
58,30,2026-05-09,5,1,0,False
58,31,2026-05-16,7,2,0,False
58,32,2026-05-23,11,3,0,False
58,33,2026-05-30,7,2,0,False
58,34,2026-06-06,7,2,0,False
58,35,2026-06-13,8,2,0,False
58,36,2026-06-20,6,1,0,False
58,37,2026-06-27,5,1,0,False
58,38,2026-07-04,9,2,0,False
58,39,2026-07-11,8,2,0,False
58,40,2026-07-18,5,1,0,False
58,41,2026-07-25,6,1,0,False
58,42,2026-08-01,7,2,0,False
59,0,2026-05-16,3,2,0,False
59,1,2026-05-23,2,1,0,False
59,2,2026-05-30,4,2,0,False
59,3,2026-06-06,2,1,0,False
59,4,2026-06-13,2,1,0,False
59,5,2026-06-20,3,2,0,False
59,6,2026-06-27,3,2,0,False
59,7,2026-07-04,2,1,1,False
59,8,2026-07-11,2,1,0,False
59,9,2026-07-18,3,1,0,False
59,10,2026-07-25,3,2,0,False
59,11,2026-08-01,3,2,0,False
60,0,2026-07-04,8,1,2,False
60,1,2026-07-11,7,1,0,False
60,2,2026-07-18,5,1,0,False
60,3,2026-07-25,13,2,0,False
60,4,2026-08-01,6,1,0,False
61,0,2026-07-18,6,8,0,False
61,1,2026-07-25,5,6,0,False
61,2,2026-08-01,6,7,0,False
62,0,2025-08-23,5,4,0,False
62,1,2025-08-30,6,5,0,False
62,2,2025-09-06,5,4,0,False
62,3,2025-09-13,6,5,0,False
62,4,2025-09-20,7,6,0,False
62,5,2025-09-27,7,6,0,False
62,6,2025-10-04,5,4,1,False
62,7,2025-10-11,7,6,0,False
62,8,2025-10-18,6,5,0,False
62,9,2025-10-25,6,5,0,False
62,10,2025-11-01,4,3,0,False
62,11,2025-11-08,5,4,0,False
62,12,2025-11-15,6,5,0,False
62,13,2025-11-22,4,3,0,False
62,14,2025-11-29,3,3,1,False
62,15,2025-12-06,6,5,0,False
62,16,2025-12-13,5,4,0,False
62,17,2025-12-20,5,4,0,False
62,18,2025-12-27,10,8,0,False
62,19,2026-01-03,4,3,0,False
62,20,2026-01-10,8,7,0,False
62,21,2026-01-17,5,4,0,False
62,22,2026-01-24,4,3,0,False
62,23,2026-01-31,4,4,0,False
62,24,2026-02-07,6,5,0,False
62,25,2026-02-14,5,4,0,False
62,26,2026-02-21,6,5,0,False
62,27,2026-02-28,6,5,0,False
62,28,2026-03-07,5,4,0,False
62,29,2026-03-14,6,5,0,False
62,30,2026-03-21,3,3,0,False
62,31,2026-03-28,5,4,0,False
62,32,2026-04-04,8,7,0,False
62,33,2026-04-11,8,6,0,False
62,34,2026-04-18,5,4,0,False
